DRUG_ID,ICD,DRUG_DESC,ICD_NAME
8638,307.1,prednisolone,Anorexia nervosa
34347,307.1,pramoxine,Anorexia nervosa
3626,307.1,Domperidone,Anorexia nervosa
11118,307.1,Valproic Acid,Anorexia nervosa
27197,307.1,hydrocortisone acetate,Anorexia nervosa
40254,307.1,Valproate,Anorexia nervosa
15996,307.1,Mirtazapine,Anorexia nervosa
5492,307.1,Hydrocortisone,Anorexia nervosa
353105,307.2,dexmethylphenidate hydrochloride,Tics
8331,307.2,Pimozide,Tics
352372,307.2,dexmethylphenidate,Tics
2598,307.2,Clonazepam,Tics
2599,307.2,Clonidine,Tics
142432,307.2,Clonidine Hydrochloride,Tics
40114,307.2,Guanfacine,Tics
448,307.2,Ethanol,Tics
82806,307.2,Fosphenytoin sodium,Tics
5093,307.2,Haloperidol,Tics
41127,307.2,fluvastatin,Tics
2002,307.2,Carbamazepine,Tics
142432,307.20,Clonidine Hydrochloride,Tic disorder NOS
26420,307.20,haloperidol decanoate,Tic disorder NOS
448,307.20,Ethanol,Tic disorder NOS
82806,307.20,Fosphenytoin sodium,Tic disorder NOS
5093,307.20,Haloperidol,Tic disorder NOS
40114,307.20,Guanfacine,Tic disorder NOS
2002,307.20,Carbamazepine,Tic disorder NOS
352372,307.20,dexmethylphenidate,Tic disorder NOS
2598,307.20,Clonazepam,Tic disorder NOS
8331,307.20,Pimozide,Tic disorder NOS
353105,307.20,dexmethylphenidate hydrochloride,Tic disorder NOS
36437,307.20,Sertraline,Tic disorder NOS
41127,307.20,fluvastatin,Tic disorder NOS
2599,307.20,Clonidine,Tic disorder NOS
8076,307.23,Perphenazine,Tourette's disorder
8331,307.23,Pimozide,Tourette's disorder
115698,307.23,ziprasidone,Tourette's disorder
10402,307.23,Tetrahydrocannabinol,Tourette's disorder
34905,307.23,proparacaine,Tourette's disorder
9796,307.23,Simethicone,Tourette's disorder
36437,307.23,Sertraline,Tourette's disorder
8047,307.23,Pergolide,Tourette's disorder
611247,307.23,Fluoxetine / olanzapine,Tourette's disorder
6750,307.23,Menthol,Tourette's disorder
6673,307.23,Mecamylamine,Tourette's disorder
1011027,307.23,parsnip allergenic extract,Tourette's disorder
214418,307.23,Chlorthalidone / Clonidine,Tourette's disorder
4493,307.23,Fluoxetine,Tourette's disorder
283829,307.23,CIDER VINEGAR,Tourette's disorder
51272,307.23,quetiapine,Tourette's disorder
2635,307.23,Coal Tar,Tourette's disorder
5093,307.23,Haloperidol,Tourette's disorder
35636,307.23,Risperidone,Tourette's disorder
114477,307.23,Levetiracetam,Tourette's disorder
61381,307.23,olanzapine,Tourette's disorder
3992,307.23,Epinephrine,Tourette's disorder
142432,307.23,Clonidine Hydrochloride,Tourette's disorder
10432,307.23,Thalidomide,Tourette's disorder
26420,307.23,haloperidol decanoate,Tourette's disorder
2409,307.23,Chlorthalidone,Tourette's disorder
2599,307.23,Clonidine,Tourette's disorder
1705,307.3,Boron,Stereotypic movement disorder
892653,307.3,chicken allergenic extract,Stereotypic movement disorder
892561,307.3,lobster allergenic extract,Stereotypic movement disorder
52358,307.3,MAGNESIUM GLUCONATE,Stereotypic movement disorder
899398,307.3,cabbage allergenic extract,Stereotypic movement disorder
5509,307.3,hydroquinone,Stereotypic movement disorder
892539,307.3,clam allergenic extract,Stereotypic movement disorder
19698,307.3,brilliant green,Stereotypic movement disorder
2598,307.3,Clonazepam,Stereotypic movement disorder
317808,307.3,Elder extract,Stereotypic movement disorder
134568,307.3,bentoquatam,Stereotypic movement disorder
5499,307.3,Hydrogen Peroxide,Stereotypic movement disorder
899434,307.3,herring allergenic extract,Stereotypic movement disorder
258439,307.3,Heavy mineral oil,Stereotypic movement disorder
618453,307.3,gamma-Linolenate,Stereotypic movement disorder
853142,307.3,tourmaline,Stereotypic movement disorder
105669,307.3,Polysaccharide iron complex,Stereotypic movement disorder
7407,307.3,Nicotine,Stereotypic movement disorder
971849,307.3,lamb allergenic extract,Stereotypic movement disorder
892368,307.3,carrot allergenic extract,Stereotypic movement disorder
6823,307.3,Methaqualone,Stereotypic movement disorder
52403,307.3,MANGANESE GLUCONATE,Stereotypic movement disorder
9771,307.3,Silicon Dioxide,Stereotypic movement disorder
3498,307.3,Diphenhydramine,Stereotypic movement disorder
971932,307.3,oat allergenic extract,Stereotypic movement disorder
4053,307.3,Erythromycin,Stereotypic movement disorder
8183,307.3,Phenytoin,Stereotypic movement disorder
899420,307.3,ginger allergenic extract,Stereotypic movement disorder
17618,307.3,aluminum phosphate,Stereotypic movement disorder
6102,307.3,Kaolin,Stereotypic movement disorder
6371,307.3,Levamisole,Stereotypic movement disorder
4917,307.3,Nitroglycerin,Stereotypic movement disorder
318,307.3,Adenosine Triphosphate,Stereotypic movement disorder
901307,307.3,sweet potato allergenic extract,Stereotypic movement disorder
349948,307.3,SARRACENIA PURPUREA preparation,Stereotypic movement disorder
309,307.3,Adenosine Monophosphate,Stereotypic movement disorder
214342,307.3,calcium acetate,Stereotypic movement disorder
5496,307.3,Hydrofluoric Acid,Stereotypic movement disorder
723,307.3,Amoxicillin,Stereotypic movement disorder
317857,307.3,Parsley extract,Stereotypic movement disorder
9873,307.3,Sodium Fluoride,Stereotypic movement disorder
10231,307.3,Sulfuric acid,Stereotypic movement disorder
2653,307.3,Cocaine,Stereotypic movement disorder
6922,307.3,Metronidazole,Stereotypic movement disorder
7806,307.3,Oxygen,Stereotypic movement disorder
142438,307.3,Gentamicin Sulfate (USP),Stereotypic movement disorder
1897,307.3,Calcium Carbonate,Stereotypic movement disorder
11423,307.3,Zinc Oxide,Stereotypic movement disorder
17621,307.3,aluminum sulfate,Stereotypic movement disorder
6383,307.3,Luteinizing Hormone,Stereotypic movement disorder
7052,307.3,Morphine,Stereotypic movement disorder
350141,307.3,saccharomyces cerevisiae allergenic extract,Stereotypic movement disorder
6814,307.3,Methadyl Acetate,Stereotypic movement disorder
10223,307.3,Sulfur,Stereotypic movement disorder
892565,307.3,orange allergenic extract,Stereotypic movement disorder
971379,307.3,green olive allergenic extract,Stereotypic movement disorder
9525,307.3,Salicylic Acid,Stereotypic movement disorder
31738,307.3,nickel sulfate,Stereotypic movement disorder
42386,307.3,Immunoglobulins  Intravenous,Stereotypic movement disorder
10030,307.3,Stannous Fluoride,Stereotypic movement disorder
125921,307.3,ginger root,Stereotypic movement disorder
5487,307.3,Hydrochlorothiazide,Stereotypic movement disorder
6448,307.3,Lithium,Stereotypic movement disorder
9511,307.3,Saccharomyces cerevisiae,Stereotypic movement disorder
6459,307.3,Liver Extract,Stereotypic movement disorder
10046,307.3,Starch,Stereotypic movement disorder
899877,307.3,parsley allergenic extract,Stereotypic movement disorder
6579,307.3,Magnesium Chloride,Stereotypic movement disorder
10323,307.3,Talc,Stereotypic movement disorder
10106,307.3,Streptokinase,Stereotypic movement disorder
2388,307.3,Chlorophyll,Stereotypic movement disorder
36122,307.3,phenyl salicylate,Stereotypic movement disorder
24947,307.3,ferrous sulfate,Stereotypic movement disorder
47628,307.3,tricalcium phosphate,Stereotypic movement disorder
6585,307.3,Magnesium Sulfate,Stereotypic movement disorder
50749,307.3,halofantrine,Stereotypic movement disorder
24941,307.3,Ferrous fumarate,Stereotypic movement disorder
5933,307.3,Iodine,Stereotypic movement disorder
10795,307.3,Triclosan,Stereotypic movement disorder
712,307.3,Ammonium Chloride,Stereotypic movement disorder
89698,307.3,Gamboge,Stereotypic movement disorder
5486,307.3,Hydrochloric Acid,Stereotypic movement disorder
4784,307.3,Germanium,Stereotypic movement disorder
1910,307.3,calcium hydroxide,Stereotypic movement disorder
62400,307.3,pantothenate,Stereotypic movement disorder
10122,307.3,Strontium,Stereotypic movement disorder
9863,307.3,Sodium Chloride,Stereotypic movement disorder
1418,307.3,Benzoyl Peroxide,Stereotypic movement disorder
448,307.3,Ethanol,Stereotypic movement disorder
24812,307.3,felbamate,Stereotypic movement disorder
54989,307.3,aluminum potassium sulfate,Stereotypic movement disorder
9549,307.3,Samarium,Stereotypic movement disorder
19478,307.3,bismuth subsalicylate,Stereotypic movement disorder
24942,307.3,ferrous gluconate,Stereotypic movement disorder
11295,307.3,Water,Stereotypic movement disorder
38323,307.3,titanium dioxide,Stereotypic movement disorder
974650,307.3,black olive allergenic extract,Stereotypic movement disorder
8588,307.3,Potassium,Stereotypic movement disorder
8259,307.3,Phosphoric acid,Stereotypic movement disorder
29155,307.3,magnesium carbonate,Stereotypic movement disorder
746070,307.3,Lithium Aspartate,Stereotypic movement disorder
58300,307.3,Zinc Gluconate,Stereotypic movement disorder
39954,307.3,Zinc Sulfate,Stereotypic movement disorder
598,307.3,Alprostadil,Stereotypic movement disorder
3256,307.3,Deoxycorticosterone,Stereotypic movement disorder
82003,307.3,Docusate,Stereotypic movement disorder
899734,307.3,cranberry allergenic extract,Stereotypic movement disorder
973274,307.3,oyster allergenic extract,Stereotypic movement disorder
285241,307.3,Ginger extract,Stereotypic movement disorder
1925,307.3,Calcium Sulfate,Stereotypic movement disorder
8263,307.3,Phosphorus,Stereotypic movement disorder
6972,307.3,Mineral Oil,Stereotypic movement disorder
1005921,307.3,ulipristal,Stereotypic movement disorder
3322,307.3,Diazepam,Stereotypic movement disorder
125933,307.3,Cranberry preparation,Stereotypic movement disorder
5032,307.3,Guaifenesin,Stereotypic movement disorder
215830,307.3,Calcium Carbonate / Vitamin D,Stereotypic movement disorder
10637,307.3,Tolnaftate,Stereotypic movement disorder
7393,307.42,Niacin,Persistent disorder of initiating or maintaining sleep
253206,307.42,valerian root extract,Persistent disorder of initiating or maintaining sleep
1191,307.42,Aspirin,Persistent disorder of initiating or maintaining sleep
38555,307.42,triazulenone,Persistent disorder of initiating or maintaining sleep
6470,307.42,Lorazepam,Persistent disorder of initiating or maintaining sleep
690693,307.42,Diphenhydramine / Phenylephrine,Persistent disorder of initiating or maintaining sleep
214325,307.42,Brompheniramine / Phenylpropanolamine,Persistent disorder of initiating or maintaining sleep
1886,307.42,Caffeine,Persistent disorder of initiating or maintaining sleep
10767,307.42,Triazolam,Persistent disorder of initiating or maintaining sleep
8896,307.42,Pseudoephedrine,Persistent disorder of initiating or maintaining sleep
214250,307.42,Aspirin / Caffeine,Persistent disorder of initiating or maintaining sleep
214230,307.42,Amobarbital / Secobarbital,Persistent disorder of initiating or maintaining sleep
477631,307.42,butabarbital,Persistent disorder of initiating or maintaining sleep
6581,307.42,Magnesium Hydroxide,Persistent disorder of initiating or maintaining sleep
82112,307.42,Trazodone Hydrochloride,Persistent disorder of initiating or maintaining sleep
91167,307.42,Phenylephrine bitartrate,Persistent disorder of initiating or maintaining sleep
612,307.42,Aluminum Hydroxide,Persistent disorder of initiating or maintaining sleep
261407,307.42,butabarbital / Hyoscyamine / Phenazopyridine,Persistent disorder of initiating or maintaining sleep
2672,307.42,Codeine Phosphate,Persistent disorder of initiating or maintaining sleep
3642,307.42,Doxylamine,Persistent disorder of initiating or maintaining sleep
5640,307.42,Ibuprofen,Persistent disorder of initiating or maintaining sleep
91109,307.42,Butabarbital sodium,Persistent disorder of initiating or maintaining sleep
214181,307.42,Acetaminophen / Diphenhydramine,Persistent disorder of initiating or maintaining sleep
52364,307.42,Magnesium Salicylate,Persistent disorder of initiating or maintaining sleep
42954,307.42,Vitamin B6,Persistent disorder of initiating or maintaining sleep
1767,307.42,Brompheniramine,Persistent disorder of initiating or maintaining sleep
4903,307.42,Glutethimide,Persistent disorder of initiating or maintaining sleep
21183,307.42,Citric Acid,Persistent disorder of initiating or maintaining sleep
8132,307.42,Pheniramine,Persistent disorder of initiating or maintaining sleep
39993,307.42,zolpidem,Persistent disorder of initiating or maintaining sleep
466584,307.42,Acetaminophen / Aspirin / Caffeine,Persistent disorder of initiating or maintaining sleep
6387,307.42,Lidocaine,Persistent disorder of initiating or maintaining sleep
7440,307.42,Nitrazepam,Persistent disorder of initiating or maintaining sleep
4077,307.42,Estazolam,Persistent disorder of initiating or maintaining sleep
6711,307.42,Melatonin,Persistent disorder of initiating or maintaining sleep
705258,307.42,Acetaminophen / Dextromethorphan / Doxylamine,Persistent disorder of initiating or maintaining sleep
3289,307.42,Dextromethorphan,Persistent disorder of initiating or maintaining sleep
10395,307.42,Tetracycline,Persistent disorder of initiating or maintaining sleep
8770,307.42,propiomazine,Persistent disorder of initiating or maintaining sleep
596205,307.42,ramelteon,Persistent disorder of initiating or maintaining sleep
161,307.42,Acetaminophen,Persistent disorder of initiating or maintaining sleep
40114,307.42,Guanfacine,Persistent disorder of initiating or maintaining sleep
187832,307.42,pregabalin,Persistent disorder of initiating or maintaining sleep
35185,307.42,quazepam,Persistent disorder of initiating or maintaining sleep
214394,307.42,Chlorpheniramine / Phenylpropanolamine,Persistent disorder of initiating or maintaining sleep
36676,307.42,Sodium Bicarbonate,Persistent disorder of initiating or maintaining sleep
1047802,307.42,Hyoscyamine hydrobromide,Persistent disorder of initiating or maintaining sleep
8120,307.42,Phenazopyridine,Persistent disorder of initiating or maintaining sleep
815166,307.42,Dextromethorphan / Doxylamine,Persistent disorder of initiating or maintaining sleep
82004,307.42,Diphenhydramine Citrate,Persistent disorder of initiating or maintaining sleep
588250,307.42,milnacipran,Persistent disorder of initiating or maintaining sleep
24474,307.42,ethinamate,Persistent disorder of initiating or maintaining sleep
221183,307.42,Zolpidem tartrate,Persistent disorder of initiating or maintaining sleep
9624,307.42,Secobarbital,Persistent disorder of initiating or maintaining sleep
7597,307.42,Nystatin,Persistent disorder of initiating or maintaining sleep
153970,307.42,Hyoscyamine,Persistent disorder of initiating or maintaining sleep
4501,307.42,Flurazepam,Persistent disorder of initiating or maintaining sleep
23665,307.42,doxylamine succinate,Persistent disorder of initiating or maintaining sleep
5032,307.42,Guaifenesin,Persistent disorder of initiating or maintaining sleep
74667,307.42,zaleplon,Persistent disorder of initiating or maintaining sleep
9796,307.42,Simethicone,Persistent disorder of initiating or maintaining sleep
8163,307.42,Phenylephrine,Persistent disorder of initiating or maintaining sleep
466524,307.42,Acetaminophen / Dextromethorphan / Doxylamine / Pseudoephedrine,Persistent disorder of initiating or maintaining sleep
689786,307.42,Acetaminophen / Diphenhydramine / Pseudoephedrine,Persistent disorder of initiating or maintaining sleep
10355,307.42,Temazepam,Persistent disorder of initiating or maintaining sleep
6910,307.42,Methyprylon,Persistent disorder of initiating or maintaining sleep
5492,307.42,Hydrocortisone,Persistent disorder of initiating or maintaining sleep
72625,307.42,duloxetine,Persistent disorder of initiating or maintaining sleep
30003,307.42,Milnacipran hydrochloride,Persistent disorder of initiating or maintaining sleep
30125,307.42,modafinil,Persistent disorder of initiating or maintaining sleep
689524,307.42,Aspirin / Citric Acid / Sodium Bicarbonate,Persistent disorder of initiating or maintaining sleep
1362,307.42,Diphenhydramine Hydrochloride,Persistent disorder of initiating or maintaining sleep
214512,307.42,Diphenhydramine / Pseudoephedrine,Persistent disorder of initiating or maintaining sleep
8175,307.42,Phenylpropanolamine,Persistent disorder of initiating or maintaining sleep
10737,307.42,Trazodone,Persistent disorder of initiating or maintaining sleep
